node_id,parent_id,category
1113,160,-1
1114,890,-1
1115,252,-1
1116,343,-1
1117,936,-1
1118,468,-1
1119,147,-1
1120,385,-1
1121,247,-1
1122,1082,-1
1123,710,-1
1124,45,-1
1125,620,-1
1126,180,-1
1127,671,-1
1128,510,-1
1129,333,-1
1130,322,-1
1131,1031,-1
1132,786,-1
1133,617,-1
1134,48,-1
1135,507,-1
1136,25,-1
1137,43,-1
1138,838,-1
1139,1085,-1
1140,526,-1
1141,702,-1
1142,458,-1
1143,924,-1
1144,36,-1
1145,1073,-1
1146,339,-1
1147,312,-1
1148,123,-1
1149,257,-1
1150,482,-1
1151,643,-1
1152,262,-1
1153,370,-1
1154,435,-1
1155,379,-1
1156,413,-1
1157,661,-1
1158,946,-1
1159,685,-1
1160,357,-1
1161,582,-1
1162,1025,-1
1163,482,-1
1164,734,-1
1165,773,-1
1166,203,-1
1167,1014,-1
1168,1155,-1
1169,191,-1
1170,185,-1
1171,1084,-1
1172,361,-1
1173,74,-1
1174,103,-1
1175,890,-1
1176,686,-1
1177,428,-1
1178,531,-1
1179,1165,-1
1180,939,-1
1181,702,-1
1182,1090,-1
1183,313,-1
1184,421,-1
1185,765,-1
1186,834,-1
1187,545,-1
1188,535,-1
1189,677,-1
1190,462,-1
1191,951,-1
1192,542,-1
1193,640,-1
1194,809,-1
1195,675,-1
1196,696,-1
1197,154,-1
1198,415,-1
1199,208,-1
1200,9,-1
1201,192,-1
1202,538,-1
1203,356,-1
1204,1201,-1
1205,312,-1
1206,16,-1
1207,635,-1
1208,134,-1
1209,854,-1
1210,450,-1
1211,1162,-1
1212,1204,-1
1213,693,-1
1214,537,-1
1215,500,-1
1216,993,-1
1217,122,-1
1218,985,-1
1219,128,-1
1220,146,-1
1221,131,-1
1222,798,-1
1223,695,-1
1224,556,-1
1225,882,-1
1226,655,-1
1227,560,-1
1228,503,-1
1229,1031,-1
1230,924,-1
1231,850,-1
1232,1158,-1
1233,101,-1
1234,247,-1
1235,92,-1
1236,828,-1
1237,731,-1
1238,64,-1
1239,826,-1
1240,1089,-1
1241,269,-1
1242,859,-1
1243,55,-1
1244,126,-1
1245,842,-1
1246,986,-1
1247,78,-1
1248,190,-1
1249,344,-1
1250,846,-1
1251,492,-1
1252,145,-1
1253,47,-1
1254,109,-1
1255,630,-1
1256,1031,-1
1257,157,-1
1258,1125,-1
1259,770,-1
1260,528,-1
1261,323,-1
1262,454,-1
1263,707,-1
1264,341,-1
1265,543,-1
1266,150,-1
1267,584,-1
1268,549,-1
1269,742,-1
1270,739,-1
1271,1065,-1
1272,996,-1
1273,1155,-1
1274,733,-1
1275,368,-1
1276,42,-1
1277,128,-1
1278,487,-1
1279,552,-1
1280,168,-1
1281,998,-1
1282,541,-1
1283,747,-1
1284,770,-1
1285,622,-1
1286,734,-1
1287,1021,-1
1288,1057,-1
1289,293,-1
1290,852,-1
1291,504,-1
1292,889,-1
1293,732,-1
1294,247,-1
1295,282,-1
1296,316,-1
1297,195,-1
1298,1285,-1
1299,1106,-1
1300,519,-1
1301,763,-1
1302,830,-1
1303,1245,-1
1304,619,-1
1305,1304,-1
1306,496,-1
1307,1101,-1
1308,104,-1
1309,1159,-1
1310,118,-1
1311,5,-1
1312,1165,-1
1313,331,-1
1314,503,-1
1315,1281,-1
1316,845,-1
1317,377,-1
1318,936,-1
1319,391,-1
1320,264,-1
1321,535,-1
1322,946,-1
1323,408,-1
1324,68,-1
1325,552,-1
1326,562,-1
1327,65,-1
1328,46,-1
1329,1129,-1
1330,99,-1
1331,1126,-1
1332,1088,-1
1333,1051,-1
1334,636,-1
1335,310,-1
1336,988,-1
1337,56,-1
1338,597,-1
1339,1145,-1
1340,1121,-1
1341,69,-1
1342,401,-1
1343,1032,-1
1344,510,-1
1345,971,-1
1346,766,-1
1347,765,-1
1348,1057,-1
1349,744,-1
1350,920,-1
1351,1156,-1
1352,472,-1
1353,703,-1
1354,878,-1
1355,980,-1
1356,444,-1
1357,6,-1
1358,595,-1
1359,38,-1
1360,1007,-1
1361,589,-1
1362,856,-1
1363,337,-1
1364,610,-1
1365,753,-1
1366,680,-1
1367,926,-1
1368,869,-1
1369,1100,-1
1370,865,-1
1371,72,-1
1372,235,-1
1373,829,-1
1374,752,-1
1375,279,-1
1376,1167,-1
1377,811,-1
1378,1219,-1
1379,271,-1
1380,1278,-1
1381,1165,-1
1382,291,-1
1383,736,-1
1384,1014,-1
1385,499,-1
1386,476,-1
1387,263,-1
1388,1379,-1
1389,1317,-1
1390,1045,-1
1391,689,-1
1392,6,-1
1393,329,-1
1394,1320,-1
1395,1375,-1
1396,1074,-1
1397,1364,-1
1398,40,-1
1399,677,-1
1400,16,-1
1401,785,-1
1402,959,-1
1403,402,-1
1404,74,-1
1405,895,-1
1406,567,-1
1407,728,-1
1408,989,-1
1409,80,-1
1410,1046,-1
1411,704,-1
1412,919,-1
1413,887,-1
1414,412,-1
1415,814,-1
1416,853,-1
1417,709,-1
1418,907,-1
1419,1057,-1
1420,1377,-1
1421,132,-1
1422,198,-1
1423,715,-1
1424,792,-1
1425,683,-1
1426,1065,-1
1427,1074,-1
1428,384,-1
1429,351,-1
1430,474,-1
1431,1309,-1
1432,614,-1
1433,494,-1
1434,83,-1
1435,613,-1
1436,596,-1
1437,1090,-1
1438,1432,-1
1439,978,-1
1440,1311,-1
1441,482,-1
1442,743,-1
1443,968,-1
1444,829,-1
1445,85,-1
1446,1007,-1
1447,1021,-1
1448,1157,-1
1449,1069,-1
1450,1309,-1
1451,976,-1
1452,605,-1
1453,960,-1
1454,951,-1
1455,771,-1
1456,1411,-1
1457,87,-1
1458,89,-1
1459,241,-1
1460,877,-1
1461,953,-1
1462,383,-1
1463,986,-1
1464,24,-1
1465,62,-1
1466,139,-1
1467,319,-1
1468,970,-1
1469,196,-1
1470,580,-1
1471,86,-1
1472,240,-1
1473,538,-1
1474,1435,-1
1475,365,-1
1476,980,-1
1477,874,-1
1478,299,-1
1479,848,-1
1480,1418,-1
1481,420,-1
1482,1121,-1
1483,170,-1
1484,1203,-1
1485,558,-1
1486,1024,-1
1487,1073,-1
1488,1409,-1
1489,603,-1
1490,1262,-1
1491,1165,-1
1492,912,-1
1493,566,-1
1494,73,-1
1495,1193,-1
1496,607,-1
1497,1113,-1
1498,1206,-1
1499,1049,-1
1500,776,-1
1501,655,-1
1502,43,-1
1503,1464,-1
1504,935,-1
1505,357,-1
1506,1066,-1
1507,857,-1
1508,227,-1
1509,1080,-1
1510,1011,-1
1511,261,-1
1512,1380,-1
1513,941,-1
1514,1060,-1
1515,992,-1
1516,994,-1
1517,776,-1
1518,617,-1
1519,955,-1
1520,219,-1
1521,1254,-1
1522,624,-1
1523,326,-1
1524,738,-1
1525,870,-1
1526,354,-1
1527,187,-1
1528,1141,-1
1529,1014,-1
1530,1186,-1
1531,1526,-1
1532,533,-1
1533,1475,-1
1534,899,-1
1535,851,-1
1536,927,-1
1537,397,-1
1538,1153,-1
1539,1091,-1
1540,1346,-1
1541,1354,-1
1542,1397,-1
1543,460,-1
1544,720,-1
1545,1035,-1
1546,260,-1
1547,393,-1
1548,1304,-1
1549,554,-1
1550,962,-1
1551,366,-1
1552,1252,-1
1553,181,-1
1554,339,-1
1555,299,-1
1556,623,-1
1557,1477,-1
1558,785,-1
1559,907,-1
1560,70,-1
1561,1411,-1
1562,67,-1
1563,1553,-1
1564,1211,-1
1565,1219,-1
1566,499,-1
1567,244,-1
1568,460,-1
1569,1483,-1
1570,710,-1
1571,798,-1
1572,899,-1
1573,139,-1
1574,782,-1
1575,81,-1
1576,1205,-1
1577,1543,-1
1578,1497,-1
1579,756,-1
1580,1246,-1
1581,646,-1
1582,94,-1
1583,1571,-1
1584,531,-1
1585,98,-1
1586,1437,-1
1587,168,-1
1588,65,-1
1589,1523,-1
1590,958,-1
1591,215,-1
1592,1016,-1
1593,1558,-1
1594,1060,-1
1595,667,-1
1596,583,-1
1597,1362,-1
1598,126,-1
1599,560,-1
1600,300,-1
1601,1310,-1
1602,290,-1
1603,1266,-1
1604,673,-1
1605,361,-1
1606,903,-1
1607,687,-1
1608,311,-1
1609,873,-1
1610,1422,-1
1611,1162,-1
1612,348,-1
1613,1159,-1
1614,304,-1
1615,776,-1
1616,1177,-1
1617,1456,-1
1618,447,-1
1619,1470,-1
1620,326,-1
1621,533,-1
1622,136,-1
1623,664,-1
1624,957,-1
1625,1015,-1
1626,664,-1
1627,494,-1
1628,786,-1
1629,274,-1
1630,933,-1
1631,283,-1
1632,900,-1
1633,709,-1
1634,102,-1
1635,1045,-1
1636,870,-1
1637,1635,-1
1638,1310,-1
1639,1588,-1
1640,862,-1
1641,1184,-1
1642,721,-1
1643,1037,-1
1644,1016,-1
1645,287,-1
1646,1106,-1
1647,1262,-1
1648,885,-1
1649,1477,-1
1650,564,-1
1651,1266,-1
1652,1229,-1
1653,1550,-1
1654,1436,-1
1655,1619,-1
1656,1280,-1
1657,318,-1
1658,54,-1
1659,648,-1
1660,752,-1
1661,1262,-1
1662,610,-1
1663,823,-1
1664,379,-1
1665,1037,-1
1666,471,-1
1667,629,-1
1668,691,-1
1669,941,-1
1670,738,-1
1671,1494,-1
1672,187,-1
1673,288,-1
1674,1474,-1
1675,608,-1
1676,1376,-1
1677,1636,-1
1678,82,-1
1679,888,-1
1680,1135,-1
1681,1138,-1
1682,1103,-1
1683,338,-1
1684,347,-1
1685,1058,-1
1686,1392,-1
1687,1216,-1
1688,1386,-1
1689,577,-1
1690,15,-1
1691,965,-1
1692,1662,-1
1693,160,-1
1694,591,-1
1695,1296,-1
1696,1035,-1
1697,1097,-1
1698,1145,-1
1699,730,-1
1700,489,-1
1701,1101,-1
1702,1558,-1
1703,1239,-1
1704,167,-1
1705,61,-1
1706,1597,-1
1707,22,-1
1708,899,-1
1709,804,-1
1710,1525,-1
1711,57,-1
1712,577,-1
1713,315,-1
1714,317,-1
1715,1093,-1
1716,58,-1
1717,653,-1
1718,1153,-1
1719,1649,-1
1720,595,-1
1721,391,-1
1722,396,-1
1723,99,-1
1724,1467,-1
1725,1548,-1
1726,753,-1
1727,619,-1
1728,1312,-1
1729,104,-1
1730,631,-1
1731,713,-1
1732,78,-1
1733,1035,-1
1734,682,-1
1735,721,-1
1736,201,-1
1737,847,-1
1738,135,-1
1739,202,-1
1740,1244,-1
1741,315,-1
1742,150,-1
1743,548,-1
1744,1265,-1
1745,378,-1
1746,749,-1
1747,1469,-1
1748,1241,-1
1749,1447,-1
1750,635,-1
1751,172,-1
1752,19,-1
1753,753,-1
1754,705,-1
1755,635,-1
1756,792,-1
1757,797,-1
1758,395,-1
1759,770,-1
1760,1557,-1
1761,513,-1
1762,901,-1
1763,523,-1
1764,1453,-1
1765,1105,-1
1766,85,-1
1767,1276,-1
1768,1432,-1
1769,422,-1
1770,1565,-1
1771,200,-1
1772,1111,-1
1773,693,-1
1774,337,-1
1775,751,-1
1776,23,-1
1777,757,-1
1778,680,-1
1779,273,-1
1780,1099,-1
1781,25,-1
1782,810,-1
1783,833,-1
1784,1208,-1
1785,954,-1
1786,1254,-1
1787,1234,-1
1788,1787,-1
1789,327,-1
1790,119,-1
1791,1442,-1
1792,1053,-1
1793,1115,-1
1794,728,-1
1795,1064,-1
1796,472,-1
1797,1599,-1
1798,1337,-1
1799,831,-1
1800,767,-1
1801,1502,-1
1802,921,-1
1803,180,-1
1804,1474,-1
1805,1745,-1
1806,796,-1
1807,1171,-1
1808,912,-1
1809,1519,-1
1810,1710,-1
1811,258,-1
1812,844,-1
1813,1302,-1
1814,1786,-1
1815,1377,-1
1816,1068,-1
1817,72,-1
1818,1761,-1
1819,1643,-1
1820,998,-1
1821,412,-1
1822,655,-1
1823,786,-1
1824,256,-1
1825,1114,-1
1826,619,-1
1827,98,-1
1828,1553,-1
1829,452,-1
1830,113,-1
1831,1715,-1
1832,1417,-1
1833,232,-1
1834,262,-1
1835,1080,-1
1836,1680,-1
1837,234,-1
1838,1349,-1
1839,133,-1
1840,1031,-1
1841,302,-1
1842,1382,-1
1843,913,-1
